submission_id,question,response1,sentence_left,startDate,context_picture,pic,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,trials,correct2,pic_spec,understand,text,condition,sentence,age,response,comments,ref_spec,picture1,response3,education,target_size,name,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,correct,trial_name,utterance
1448,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),images/dog-parade-pug.png,images/pug.png,30,NA,NA,NA,nope,1,dogs2,patricia,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,33,pugs,nothing to report,1,NA,NA,graduated_high_school,small,NA,english,male,,NA,You and your friend see the following:,3,1576175448975,NA,NA,5.00,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a small pug.</b>
1448,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),images/tree-parade-basic.png,images/bonsai.png,30,NA,NA,NA,nope,1,trees,patricia,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,33,trees,nothing to report,2,NA,NA,graduated_high_school,small,NA,english,male,,NA,You and your friend see the following:,4,1576175448975,NA,NA,5.00,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That one is small.</b>
1448,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),images/dog-parade-basic2.png,images/great-dane.png,30,NA,NA,NA,nope,1,dogs2,patricia,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,33,great danes,nothing to report,1,NA,NA,graduated_high_school,big,NA,english,male,,NA,You and your friend see the following:,5,1576175448975,NA,NA,5.00,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a big great dane.</b>
1448,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),images/tree-parade-redwood.png,images/redwood.png,30,NA,NA,NA,nope,1,trees,patricia,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,33,trees,nothing to report,0,NA,NA,graduated_high_school,big,NA,english,male,,NA,You and your friend see the following:,6,1576175448975,NA,NA,5.00,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a big tree.</b>
1448,NA,puppy,NA,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/doberman.png,chihuahua,This is a ,nope,1,dogs,patricia,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,33,NA,nothing to report,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,NA,english,male,NA,dogs,NA,1,1576175448975,1,This is a ,5.00,These are both,doberman,NA,warmup2,NA
1448,NA,chihuahua,NA,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/doberman.png,chihuahua,This is a ,nope,1,dogs,patricia,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,33,NA,nothing to report,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,NA,english,male,NA,dogs,NA,1,1576175448975,2,This is a ,5.00,These are both,doberman,NA,warmup2,NA
1448,NA,shark,NA,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/goldfish.png,swordfish,This is a ,nope,1,fish,patricia,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,33,NA,nothing to report,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,NA,english,male,NA,fish,NA,2,1576175448975,1,This is a ,5.00,These are both,goldfish,NA,warmup2,NA
1448,NA,swordfish,NA,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/goldfish.png,swordfish,This is a ,nope,1,fish,patricia,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,33,NA,nothing to report,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,NA,english,male,NA,fish,NA,2,1576175448975,2,This is a ,5.00,These are both,goldfish,NA,warmup2,NA
1448,NA,daisy,NA,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/sunflower.png,dandelion,This is a ,nope,1,flowers,patricia,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,33,NA,nothing to report,NA,warmup/dandelion.jpg,plants,graduated_high_school,NA,NA,english,male,NA,flowers,NA,3,1576175448975,1,This is a ,5.00,These are both,sunflower,NA,warmup2,NA
1448,NA,dandelion,NA,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/sunflower.png,dandelion,This is a ,nope,1,flowers,patricia,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,33,NA,nothing to report,NA,warmup/dandelion.jpg,plants,graduated_high_school,NA,NA,english,male,NA,flowers,NA,3,1576175448975,2,This is a ,5.00,These are both,sunflower,NA,warmup2,NA
1448,NA,dandelion,NA,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/sunflower.png,dandelion,This is a ,nope,1,flowers,patricia,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,33,NA,nothing to report,NA,warmup/dandelion.jpg,plants,graduated_high_school,NA,NA,english,male,NA,flowers,NA,3,1576175448975,3,This is a ,5.00,These are both,sunflower,NA,warmup2,NA
1448,NA,dandelion,NA,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/sunflower.png,dandelion,This is a ,nope,1,flowers,patricia,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,33,NA,nothing to report,NA,warmup/dandelion.jpg,flowers,graduated_high_school,NA,NA,english,male,NA,flowers,NA,3,1576175448975,4,This is a ,5.00,These are both,sunflower,NA,warmup2,NA
1448,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),images/flower-parade-sunflower.png,images/sunflower.png,30,NA,NA,NA,nope,1,flowers,patricia,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,33,sunflowers,nothing to report,2,NA,NA,graduated_high_school,big,NA,english,male,,NA,You and your friend see the following:,1,1576175448975,NA,NA,5.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That one is big.</b>
1448,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,images/doberman.png,30,NA,NA,NA,nope,1,dogs1,patricia,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,33,dobermen,nothing to report,2,NA,NA,graduated_high_school,big,NA,english,male,,NA,You and your friend see the following:,2,1576175448975,NA,NA,5.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That one is big.</b>
1448,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),images/fish-parade-basic.png,images/swordfish.png,30,NA,NA,NA,nope,1,fish,patricia,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,33,swordfish,nothing to report,0,NA,NA,graduated_high_school,big,NA,english,male,,NA,You and your friend see the following:,3,1576175448975,NA,NA,5.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a big fish.</b>
1448,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),images/flower-parade-basic.png,images/dandelion.png,30,NA,NA,NA,nope,1,flowers,patricia,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,33,dandelions,nothing to report,0,NA,NA,graduated_high_school,small,NA,english,male,,NA,You and your friend see the following:,4,1576175448975,NA,NA,5.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That flower is small.</b>
1448,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),images/dog-parade-chihuahua.png,images/chihuahua.png,30,NA,NA,NA,nope,1,dogs1,patricia,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,33,chihuahuas,nothing to report,2,NA,NA,graduated_high_school,small,NA,english,male,,NA,You and your friend see the following:,5,1576175448975,NA,NA,5.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That one is small.</b>
1448,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:30:48 GMT-0500 (Eastern Standard Time),images/fish-parade-goldfish.png,images/goldfish.png,30,NA,NA,NA,nope,1,fish,patricia,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,33,fish,nothing to report,1,NA,NA,graduated_high_school,small,NA,english,male,,NA,You and your friend see the following:,6,1576175448975,NA,NA,5.00,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That goldfish is small.</b>
1455,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other ,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),NA,NA,30,NA,NA,NA,no,2,NA,mary,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",35,buildings,None,NA,NA,NA,some_college,NA,comp_class_warmup,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1576175493725,1,NA,1.2,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",comp_class_warmup,NA
1455,NA,small,NA,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/great-dane.jpg,pug,This is a ,no,2,dogs,mary,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,35,NA,None,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,female,NA,dogs,NA,1,1576175493725,1,This is a ,1.2,These are both,large,NA,warmup1,NA
1455,NA,pug,NA,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/great-dane.jpg,pug,This is a ,no,2,dogs,mary,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,35,NA,None,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,female,NA,dogs,NA,1,1576175493725,2,This is a ,1.2,These are both,great dane,NA,warmup1,NA
1455,NA,swordfish,NA,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/goldfish.png,swordfish,This is a ,no,2,fish,mary,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,35,NA,None,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,English,female,NA,fish,NA,2,1576175493725,1,This is a ,1.2,These are both,goldfish,NA,warmup1,NA
1455,NA,tree,NA,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,no,2,trees,mary,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,35,NA,None,NA,warmup/sequoia.png,plants,some_college,NA,NA,English,female,NA,trees,NA,3,1576175493725,1,This is a ,1.2,These are both,bonsai,NA,warmup1,NA
1455,NA,redwood,NA,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a ,no,2,trees,mary,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,35,NA,None,NA,warmup/sequoia.png,trees,some_college,NA,NA,English,female,NA,trees,NA,3,1576175493725,2,This is a ,1.2,These are both,bonsai,NA,warmup1,NA
1455,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),images/tree-parade-basic.png,images/redwood.png,30,NA,NA,NA,no,2,trees,mary,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,35,trees,None,2,NA,NA,some_college,big,NA,English,female,,NA,You and your friend see the following:,1,1576175493725,NA,NA,1.2,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That one is big.</b>
1455,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),images/fish-parade-goldfish.png,images/goldfish.png,30,NA,NA,NA,no,2,fish,mary,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,35,goldfish,None,2,NA,NA,some_college,small,NA,English,female,,NA,You and your friend see the following:,2,1576175493725,NA,NA,1.2,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a small one.</b>
1455,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),images/tree-parade-bonsai.png,images/bonsai.png,30,NA,NA,NA,no,2,trees,mary,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,35,trees,None,0,NA,NA,some_college,small,NA,English,female,,NA,You and your friend see the following:,3,1576175493725,NA,NA,1.2,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a small tree.</b>
1455,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),images/dog-parade-basic2.png,images/great-dane.png,30,NA,NA,NA,no,2,dogs2,mary,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,35,dogs,None,0,NA,NA,some_college,big,NA,English,female,,NA,You and your friend see the following:,4,1576175493725,NA,NA,1.2,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That's a big dog.</b>
1455,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),images/fish-parade-basic.png,images/swordfish.png,30,NA,NA,NA,no,2,fish,mary,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,35,fish,None,1,NA,NA,some_college,big,NA,English,female,,NA,You and your friend see the following:,5,1576175493725,NA,NA,1.2,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That swordfish is big.</b>
1455,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),images/dog-parade-pug.png,images/pug.png,30,NA,NA,NA,no,2,dogs2,mary,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,35,dogs,None,0,NA,NA,some_college,small,NA,English,female,,NA,You and your friend see the following:,6,1576175493725,NA,NA,1.2,NA,NA,NA,custom_main_text1,Your friend says: </br><b>That one is small.</b>
1455,NA,chihuahua,NA,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/doberman.png,chihuahua,This is a ,no,2,dogs,mary,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,35,NA,None,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,English,female,NA,dogs,NA,1,1576175493725,1,This is a ,1.2,These are both,st. bernard,NA,warmup2,NA
1455,NA,chihuahua,NA,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/doberman.png,chihuahua,This is a ,no,2,dogs,mary,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,35,NA,None,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,English,female,NA,dogs,NA,1,1576175493725,2,This is a ,1.2,These are both,doberman,NA,warmup2,NA
1455,NA,hummingbird,NA,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/eagle.jpg,hummingbird,This is a ,no,2,birds,mary,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,35,NA,None,NA,warmup/colibri.jpg,birds,some_college,NA,NA,English,female,NA,birds,NA,2,1576175493725,1,This is an ,1.2,These are both,eagle,NA,warmup2,NA
1455,NA,dandelion,NA,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),NA,NA,30,warmup/sunflower.png,dandelion,This is a ,no,2,flowers,mary,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,35,NA,None,NA,warmup/dandelion.jpg,flowers,some_college,NA,NA,English,female,NA,flowers,NA,3,1576175493725,1,This is a ,1.2,These are both,sunflower,NA,warmup2,NA
1455,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),images/flower-parade-sunflower.png,images/sunflower.png,30,NA,NA,NA,no,2,flowers,mary,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,35,flowers,None,0,NA,NA,some_college,big,NA,English,female,,NA,You and your friend see the following:,1,1576175493725,NA,NA,1.2,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a big flower.</b>
1455,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),images/flower-parade-basic.png,images/dandelion.png,30,NA,NA,NA,no,2,flowers,mary,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,35,flowers,None,1,NA,NA,some_college,small,NA,English,female,,NA,You and your friend see the following:,2,1576175493725,NA,NA,1.2,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That dandelion is small.</b>
1455,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),images/bird-parade-eagle.png,images/eagle.png,30,NA,NA,NA,no,2,birds,mary,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,35,eagles,None,0,NA,NA,some_college,big,NA,English,female,,NA,You and your friend see the following:,3,1576175493725,NA,NA,1.2,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a big bird.</b>
1455,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,images/chihuahua.png,30,NA,NA,NA,no,2,dogs1,mary,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,35,dogs,None,1,NA,NA,some_college,small,NA,English,female,,NA,You and your friend see the following:,4,1576175493725,NA,NA,1.2,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That chihuahua is small.</b>
1455,What do you think your friend meant?,NA,It is small  relative to other ,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),images/bird-parade-basic.png,images/hummingbird.png,30,NA,NA,NA,no,2,birds,mary,NA,NA,0,yes,"Your friend runs far ahead of you, and you see him in the distance: ",0,NA,35,birds,None,1,NA,NA,some_college,small,NA,English,female,,NA,You and your friend see the following:,5,1576175493725,NA,NA,1.2,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That's a small hummingbird.</b>
1455,What do you think your friend meant?,NA,It is big  relative to other ,Thu Dec 12 2019 13:31:33 GMT-0500 (Eastern Standard Time),images/dog-parade-doberman.png,images/doberman.png,30,NA,NA,NA,no,2,dogs1,mary,NA,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance: ",1,NA,35,dobermans,None,2,NA,NA,some_college,big,NA,English,female,,NA,You and your friend see the following:,6,1576175493725,NA,NA,1.2,NA,NA,NA,custom_main_text2,Your friend says: </br><b>That one is big.</b>
