submission_id,question,target_picture,context_picture,experiment_id,trial_type,problems,enjoyment,item,botresponse,trials,option2,option1,understand,text,sentence,optionLeft,syntax,ref_np,target,age,response,comments,education,target_size,name,languages,sex,RT,context,trial_number,attempts,item_noun,paraphrase,fairprice,correct,adj_cond,trial_name,adj,utterance
2953,What do you think your friend is saying it is big relative to?,images/eagle_filler.png,images/bird-parade-basic_filler.png,42,filler,NA,1,birds,jessica,NA,eagles,birds,yes,Your friend points to something in the distance (not shown).,NA,0,pred,rescue,eagle,24,eagles,NA,graduated_college,big,NA,English,female,8400,You and your friend see the following:,4,NA,birds_rescue,It is big relative to other,1.1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big eagle.</b>
2953,What do you think your friend is saying it is small relative to?,images/stripmall-landmark.png,images/buildings-parade-basic.png,42,critical,NA,1,buildings,jessica,NA,strip malls,buildings,yes,Your friend points to something in the distance (not shown).,NA,0,pred,landmark,strip mall,24,buildings,NA,graduated_college,small,NA,English,female,8982,You visit your friend who lives in another city. You take a walk and you see the following:,5,NA,buildings_landmark,It is small relative to other,1.1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That landmark is a small strip mall.</b>
2953,What do you think your friend is saying it is big relative to?,images/doberman_filler.png,images/dog-parade-basic_filler.png,42,filler,NA,1,dogs1,jessica,NA,dobermans,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,subj,service animal,doberman,24,dobermans,NA,graduated_college,big,NA,English,female,6897,You and your friend see the following:,6,NA,dogs1_service,It is big relative to other,1.1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That doberman is big.</b>
2953,What do you think your friend is saying it is big relative to?,images/doberman-rescue.png,images/dog-parade-basic-rescue.png,42,critical,NA,1,dogs1,jessica,NA,dobermans,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,subj,rescue,doberman,24,dogs,NA,graduated_college,big,NA,English,female,8234,You visit your friend who works at an animal shelter and you see the following:,7,NA,dogs1_rescue,It is big relative to other,1.1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big doberman is a rescue.</b>
2953,What do you think your friend is saying it is small relative to?,images/dandelion_filler.png,images/flower-parade-basic_filler.png,42,filler,NA,1,flowers,jessica,NA,dandelions,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,pred,landmark,dandelion,24,dandelions,NA,graduated_college,small,NA,English,female,14101,You and your friend see the following:,8,NA,flowers_landmark,It is small relative to other,1.1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small dandelion.</b>
2953,What do you think your friend is saying it is big relative to?,images/sunflower-landmark.png,images/flower-parade-basic-landmark.png,42,critical,NA,1,flowers,jessica,NA,sunflowers,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,subj,landmark,sunflower,24,sunflowers,NA,graduated_college,big,NA,English,female,6530,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,9,NA,flowers_landmark,It is big relative to other,1.1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big sunflower is a landmark.</b>
2953,What do you think your friend is saying it is big relative to?,images/sunflower.png,images/flower-parade-basic.png,42,critical,NA,1,flowers,jessica,NA,sunflowers,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,pred,present,sunflower,24,flowers,NA,graduated_college,big,NA,English,female,5600,You and your friend are at a garden store and you see the following:,10,NA,flowers_present,It is big relative to other,1.1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That present is a big sunflower.</b>
2953,What do you think your friend is saying it is big relative to?,images/skyscraper-landmark-filler.png,images/buildings-parade-basic_filler.png,42,filler,NA,1,buildings,jessica,NA,skyscrapers,buildings,yes,Your friend points to something in the distance (not shown).,NA,0,subj,landmark,skyscraper,24,skyscrapers,NA,graduated_college,big,NA,English,female,4561,You and your friend see the following:,11,NA,buildings_landmark,It is big relative to other,1.1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That skyscraper is big.</b>
2953,What do you think your friend is saying it is big relative to?,images/great-dane_filler.png,images/dog-parade-basic2_filler2.png,42,filler,NA,1,dogs2,jessica,NA,Great Danes,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,stray,Great Dane,24,Great,NA,graduated_college,big,NA,English,female,7089,You and your friend see the following:,12,NA,dogs2_stray,It is big relative to other,1.1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That's a big Great Dane.</b>
2953,What do you think your friend is saying it is small relative to?,images/hummingbird.png,images/bird-parade-basic.png,42,critical,NA,1,birds,jessica,NA,hummingbirds,birds,yes,Your friend points to something in the distance (not shown).,NA,0,subj,rescue,hummingbird,24,birds,NA,graduated_college,small,NA,English,female,7554,You visit your friend who works at an animal shelter and you see the following:,13,NA,birds_rescue,It is small relative to other,1.1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small hummingbird is a rescue.</b>
2953,What do you think your friend is saying it is small relative to?,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,42,filler,NA,1,dogs1,jessica,NA,chihuahuas,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,pred,rescue,chihuahua,24,chihuahuas,NA,graduated_college,small,NA,English,female,3449,You and your friend see the following:,14,NA,dogs1_rescue,It is small relative to other,1.1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small chihuahua.</b>
2953,What do you think your friend is saying it is small relative to?,images/pug-gift.png,images/dog-parade-basic2_stray_wLeash.png,42,critical,NA,1,dogs2,jessica,NA,pugs,dogs,yes,Your friend points to something in the distance (not shown).,NA,0,subj,stray,pug,24,dogs,NA,graduated_college,small,NA,English,female,4909,You and your friend take a walk in the city park and you see the following:,15,NA,dogs2_stray,It is small relative to other,1.1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small pug is a stray.</b>
2953,What do you think your friend is saying it is small relative to?,images/dandelion_filler.png,images/flower-parade-basic_filler.png,42,filler,NA,1,flowers,jessica,NA,dandelions,flowers,yes,Your friend points to something in the distance (not shown).,NA,0,subj,present,dandelion,24,dandelions,NA,graduated_college,small,NA,English,female,5176,You and your friend see the following:,16,NA,flowers_present,It is small relative to other,1.1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That dandelion is small.</b>
2952,<i>What do you think Speaker A meant? </i>,NA,NA,42,NA,No,1,NA,Elizabeth,1,NA,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,NA,short,NA,graduated_high_school,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,NA,The Empire State Building is tall relative to other,1,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2952,<i>What do you think Speaker A meant? </i>,NA,NA,42,NA,No,1,NA,Elizabeth,1,NA,NA,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,NA,NA,buildings,NA,graduated_high_school,NA,comp_class_warmup,English,female,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,2,NA,The Empire State Building is tall relative to other,1,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2952,What do you think your friend is saying it is small relative to?,images/stripmall-landmark.png,images/buildings-parade-basic.png,42,critical,No,1,buildings,Elizabeth,NA,strip malls,buildings,NA,Your friend points to something in the distance (not shown).,NA,0,subj,landmark,strip mall,NA,buildings,NA,graduated_high_school,small,NA,English,female,16313,You visit your friend who lives in another city. You take a walk and you see the following:,1,NA,buildings_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small strip mall is a landmark.</b>
2952,What do you think your friend is saying it is big relative to?,images/great-dane.png,images/dog-parade-basic2.png,42,critical,No,1,dogs2,Elizabeth,NA,Great Danes,dogs,NA,Your friend points to something in the distance (not shown).,NA,0,pred,prize-winner,Great Dane,NA,dogs,NA,graduated_high_school,big,NA,English,female,10563,You and your friend are at a pet show and you see the following:,2,NA,dogs2_prize,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
2952,What do you think your friend is saying it is big relative to?,images/redwood_filler.png,images/tree-parade-basic_filler.png,42,filler,No,1,trees,Elizabeth,NA,redwoods,trees,NA,Your friend points to something in the distance (not shown).,NA,0,subj,landmark,redwood,NA,trees,NA,graduated_high_school,big,NA,English,female,7311,You and your friend see the following:,3,NA,trees_landmark,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That redwood is big.</b>
2952,What do you think your friend is saying it is small relative to?,images/chihuahua_filler.png,images/dog-parade-basic_filler.png,42,filler,No,1,dogs1,Elizabeth,NA,chihuahuas,dogs,NA,Your friend points to something in the distance (not shown).,NA,0,pred,service animal,chihuahua,NA,dogs,NA,graduated_high_school,small,NA,English,female,5401,You and your friend see the following:,4,NA,dogs1_service,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That's a small chihuahua.</b>
2952,What do you think your friend is saying it is big relative to?,images/great-dane-gift.png,images/dog-parade-basic2_stray_wLeash.png,42,critical,No,1,dogs2,Elizabeth,NA,Great Danes,dogs,NA,Your friend points to something in the distance (not shown).,NA,0,subj,stray,Great Dane,NA,Great,NA,graduated_high_school,big,NA,English,female,9782,You and your friend take a walk in the city park and you see the following:,5,NA,dogs2_stray,It is big relative to other,1,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big Great Dane is a stray.</b>
2952,What do you think your friend is saying it is small relative to?,images/pug_filler.png,images/dog-parade-basic2_filler.png,42,filler,No,1,dogs2,Elizabeth,NA,pugs,dogs,NA,Your friend points to something in the distance (not shown).,NA,0,subj,prize-winner,pug,NA,dogs,NA,graduated_high_school,small,NA,English,female,6877,You and your friend see the following:,6,NA,dogs2_prize,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That pug is small.</b>
2952,What do you think your friend is saying it is small relative to?,images/dandelion-landmark.png,images/flower-parade-basic-landmark.png,42,critical,No,1,flowers,Elizabeth,NA,dandelions,flowers,NA,Your friend points to something in the distance (not shown).,NA,0,subj,landmark,dandelion,NA,flowers,NA,graduated_high_school,small,NA,English,female,21368,You and your friend walk to a cabin you are renting for the weekend for the first time. You go along the path and you see the following:,7,NA,flowers_landmark,It is small relative to other,1,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small dandelion is a landmark.</b>
