submission_id,question,response1,startDate,target_picture,context_picture,experiment_id,picture2,correct1,trial_type,question1,problems,enjoyment,item,botresponse,trials,correct2,understand,text,sentence,syntax,ref_np,target,age,response,comments,picture1,response3,education,target_size,name,languages,sex,RT,correct3,context,trial_number,attempts,paraphrase,question3,fairprice,question2,response2,correct,adj_cond,trial_name,adj,utterance
2717,<i>What do you think Speaker A meant? </i>,NA,Wed Dec 23 2020 20:40:39 GMT-0500 (Eastern Standard Time),NA,NA,37,NA,NA,NA,NA,NA,1,NA,mary,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,28,Buildings,NA,NA,NA,higher_degree,NA,comp_class_warmup,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,The Empire State Building is tall relative to other,NA,0.75,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2717,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 20:40:39 GMT-0500 (Eastern Standard Time),images/sunflower.png,images/flower-parade-basic.png,37,NA,NA,critical,NA,NA,1,flowers,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,sunflower,28,Flowers,NA,NA,NA,higher_degree,big,NA,English,female,25761,NA,You and your friend are at a garden store and you see the following:,1,NA,It is big relative to other,NA,0.75,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That big sunflower is a gift.</b>
2717,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 20:40:39 GMT-0500 (Eastern Standard Time),images/pug.png,images/dog-parade-basic2.png,37,NA,NA,critical,NA,NA,1,dogs2,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,pug,28,Dogs,NA,NA,NA,higher_degree,small,NA,English,female,21311,NA,You and your friend are at a pet show and you see the following:,2,NA,It is small relative to other,NA,0.75,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That prize-winner is a small pug.</b>
2717,NA,Tuna,Wed Dec 23 2020 20:40:39 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/clownfish2.png,tuna,NA,This is a,NA,1,fish,mary,NA,clownfish,yes,Please label the pictures below.,NA,NA,NA,NA,28,NA,NA,warmup/tuna2.png,Fish,higher_degree,NA,NA,English,female,NA,fish,NA,1,1,NA,This is a,0.75,These are both,Clownfish,NA,NA,warmup2,NA,NA
2717,NA,Doberman,Wed Dec 23 2020 20:40:39 GMT-0500 (Eastern Standard Time),NA,NA,37,warmup/chihuahua2.png,doberman,NA,This is a,NA,1,dogs1,mary,NA,chihuahua,yes,Please label the pictures below.,NA,NA,NA,NA,28,NA,NA,warmup/doberman2.png,Dogs,higher_degree,NA,NA,English,female,NA,dogs,NA,2,1,NA,This is a,0.75,These are both,Chihuahua,NA,NA,warmup2,NA,NA
2717,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 20:40:39 GMT-0500 (Eastern Standard Time),images/chihuahua.png,images/dog-parade-basic.png,37,NA,NA,critical,NA,NA,1,dogs1,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,chihuahua,28,Dogs,NA,NA,NA,higher_degree,small,NA,English,female,14717,NA,You and your friend are at an animal training ground and you see the following:,1,NA,It is small relative to other,NA,0.75,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That small chihuahua is a service-animal.</b>
2717,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 20:40:39 GMT-0500 (Eastern Standard Time),images/tuna_net.png,images/fish-parade-basic.png,37,NA,NA,critical,NA,NA,1,fish,mary,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,tuna,28,Fish,NA,NA,NA,higher_degree,big,NA,English,female,14916,NA,You visit your friend who works as a marine biologist and you see the following:,2,NA,It is big relative to other,NA,0.75,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That rescue is a big tuna.</b>
2716,NA,Doberman,Wed Dec 23 2020 18:37:15 GMT-0700 (MST),NA,NA,37,warmup/chihuahua2.png,doberman,NA,This is a,No,1,dogs1,Susan,NA,chihuahua,yes,Please label the pictures below.,NA,NA,NA,NA,34,NA,None,warmup/doberman2.png,Dogs,graduated_college,NA,NA,English,female,NA,dogs,NA,1,1,NA,This is a,NA,These are both,Chihuahua,NA,NA,warmup1,NA,NA
2716,NA,Clownfish,Wed Dec 23 2020 18:37:15 GMT-0700 (MST),NA,NA,37,warmup/tuna2.png,clownfish,NA,This is a,No,1,fish,Susan,NA,tuna,yes,Please label the pictures below.,NA,NA,NA,NA,34,NA,None,warmup/clownfish2.png,Fish,graduated_college,NA,NA,English,female,NA,fish,NA,2,1,NA,This is a,NA,These are both,Tuna,NA,NA,warmup1,NA,NA
2716,<i>What do you think Speaker A meant? </i>,NA,Wed Dec 23 2020 18:37:15 GMT-0700 (MST),NA,NA,37,NA,NA,NA,NA,No,1,NA,Susan,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,34,Buildings,None,NA,NA,graduated_college,NA,comp_class_warmup,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,The Empire State Building is tall relative to other,NA,NA,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2716,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 18:37:15 GMT-0700 (MST),images/chihuahua.png,images/dog-parade-basic.png,37,NA,NA,critical,NA,No,1,dogs1,Susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,service-animal,chihuahua,34,The other chihuahua,None,NA,NA,graduated_college,small,NA,English,female,53264,NA,You and your friend are at an animal training ground and you see the following:,1,NA,It is small relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That small chihuahua is a service-animal.</b>
2716,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 18:37:15 GMT-0700 (MST),images/clownfish_net.png,images/fish-parade-basic.png,37,NA,NA,critical,NA,No,1,fish,Susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,clownfish,34,Other clownfish,None,NA,NA,graduated_college,small,NA,English,female,50062,NA,You visit your friend who works as a marine biologist and you see the following:,2,NA,It is small relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small clownfish.</b>
2716,NA,Pug,Wed Dec 23 2020 18:37:15 GMT-0700 (MST),NA,NA,37,warmup/great-dane2.png,pug,NA,This is a,No,1,dogs2,Susan,NA,great dane,yes,Please label the pictures below.,NA,NA,NA,NA,34,NA,None,warmup/pug2.png,Dogs,graduated_college,NA,NA,English,female,NA,dogs,NA,1,1,NA,This is a,NA,These are both,Great Dane,NA,NA,warmup2,NA,NA
2716,NA,Sunflower,Wed Dec 23 2020 18:37:15 GMT-0700 (MST),NA,NA,37,warmup/dandelion2.png,sunflower,NA,This is a,No,1,flowers,Susan,NA,dandelion,yes,Please label the pictures below.,NA,NA,NA,NA,34,NA,None,warmup/sunflower2.png,Flowers,graduated_college,NA,NA,English,female,NA,flowers,NA,2,1,NA,This is a,NA,These are both,Dandelion,NA,NA,warmup2,NA,NA
2716,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 18:37:15 GMT-0700 (MST),images/sunflower.png,images/flower-parade-basic.png,37,NA,NA,critical,NA,No,1,flowers,Susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,sunflower,34,the other flowers,None,NA,NA,graduated_college,big,NA,English,female,23503,NA,You and your friend are at a garden store and you see the following:,1,NA,It is big relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big sunflower is a gift.</b>
2716,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 18:37:15 GMT-0700 (MST),images/great-dane.png,images/dog-parade-basic2.png,37,NA,NA,critical,NA,No,1,dogs2,Susan,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,34,The other Great Dane,None,NA,NA,graduated_college,big,NA,English,female,26209,NA,You and your friend are at a pet show and you see the following:,2,NA,It is big relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
2715,NA,Hummungbird,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),NA,NA,37,warmup/eagle2.png,hummingbird,NA,This is a,No,2,birds,Margaret,NA,eagle,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,Interesting Survey I hope I did it right!,warmup/hummingbird2.png,Birds,graduated_high_school,NA,NA,English,female,NA,birds,NA,1,1,NA,This is an,NA,These are both,Eagle,NA,NA,warmup1,NA,NA
2715,NA,Hummingbird,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),NA,NA,37,warmup/eagle2.png,hummingbird,NA,This is a,No,2,birds,Margaret,NA,eagle,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,Interesting Survey I hope I did it right!,warmup/hummingbird2.png,Birds,graduated_high_school,NA,NA,English,female,NA,birds,NA,1,2,NA,This is an,NA,These are both,Eagle,NA,NA,warmup1,NA,NA
2715,NA,Pug,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),NA,NA,37,warmup/great-dane2.png,pug,NA,This is a,No,2,dogs2,Margaret,NA,great dane,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,Interesting Survey I hope I did it right!,warmup/pug2.png,Dogs,graduated_high_school,NA,NA,English,female,NA,dogs,NA,2,1,NA,This is a,NA,These are both,Great Dane,NA,NA,warmup1,NA,NA
2715,<i>What do you think Speaker A meant? </i>,NA,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),NA,NA,37,NA,NA,NA,NA,No,2,NA,Margaret,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,32,Buildings,Interesting Survey I hope I did it right!,NA,NA,graduated_high_school,NA,comp_class_warmup,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,The Empire State Building is tall relative to other,NA,NA,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
2715,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),images/hummingbird.png,images/bird-parade-basic.png,37,NA,NA,critical,NA,No,2,birds,Margaret,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,rescue,hummingbird,32,Birds,Interesting Survey I hope I did it right!,NA,NA,graduated_high_school,small,NA,English,female,15989,NA,You visit your friend who works at an animal shelter and you see the following:,1,NA,It is small relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text1,small,Your friend says: <br/><b>That rescue is a small hummingbird.</b>
2715,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),images/great-dane.png,images/dog-parade-basic2.png,37,NA,NA,critical,NA,No,2,dogs2,Margaret,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,pred,prize-winner,Great Dane,32,Dogs,Interesting Survey I hope I did it right!,NA,NA,graduated_high_school,big,NA,English,female,20264,NA,You and your friend are at a pet show and you see the following:,2,NA,It is big relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text1,big,Your friend says: <br/><b>That prize-winner is a big Great Dane.</b>
2715,NA,Dandelion,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),NA,NA,37,warmup/sunflower2.png,dandelion,NA,This is a,No,2,flowers,Margaret,NA,sunflower,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,Interesting Survey I hope I did it right!,warmup/dandelion2.png,Plants,graduated_high_school,NA,NA,English,female,NA,flowers,NA,1,1,NA,This is a,NA,These are both,Sunflower,NA,NA,warmup2,NA,NA
2715,NA,Dandelion,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),NA,NA,37,warmup/sunflower2.png,dandelion,NA,This is a,No,2,flowers,Margaret,NA,sunflower,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,Interesting Survey I hope I did it right!,warmup/dandelion2.png,Flowers,graduated_high_school,NA,NA,English,female,NA,flowers,NA,1,2,NA,This is a,NA,These are both,Sunflower,NA,NA,warmup2,NA,NA
2715,NA,Strip Mall,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),NA,NA,37,warmup/skyscraper2.png,stripmall,NA,This is a,No,2,buildings,Margaret,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,Interesting Survey I hope I did it right!,warmup/stripmall2.png,Buildings,graduated_high_school,NA,NA,English,female,NA,buildings,NA,2,1,NA,This is a,NA,These are both,Skyscraper,NA,NA,warmup2,NA,NA
2715,NA,Strip Mall,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),NA,NA,37,warmup/skyscraper2.png,stripmall,NA,This is a,No,2,buildings,Margaret,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,Interesting Survey I hope I did it right!,warmup/stripmall2.png,Buildings,graduated_high_school,NA,NA,English,female,NA,buildings,NA,2,2,NA,This is a,NA,These are both,Skyscraper,NA,NA,warmup2,NA,NA
2715,NA,Strip Mall,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),NA,NA,37,warmup/skyscraper2.png,stripmall,NA,This is a,No,2,buildings,Margaret,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,Interesting Survey I hope I did it right!,warmup/stripmall2.png,Buildings,graduated_high_school,NA,NA,English,female,NA,buildings,NA,2,3,NA,This is a,NA,These are both,Skyscraper,NA,NA,warmup2,NA,NA
2715,NA,Strip Mall,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),NA,NA,37,warmup/skyscraper2.png,stripmall,NA,This is a,No,2,buildings,Margaret,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,Interesting Survey I hope I did it right!,warmup/stripmall2.png,Buildings,graduated_high_school,NA,NA,English,female,NA,buildings,NA,2,4,NA,This is a,NA,These are both,Skyscraper,NA,NA,warmup2,NA,NA
2715,NA,Strip Mall,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),NA,NA,37,warmup/skyscraper2.png,stripmall,NA,This is a,No,2,buildings,Margaret,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,Interesting Survey I hope I did it right!,warmup/stripmall2.png,Buildings,graduated_high_school,NA,NA,English,female,NA,buildings,NA,2,5,NA,This is a,NA,These are both,Skyscraper,NA,NA,warmup2,NA,NA
2715,NA,Strip Mall,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),NA,NA,37,warmup/skyscraper2.png,stripmall,NA,This is a,No,2,buildings,Margaret,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,Interesting Survey I hope I did it right!,warmup/stripmall2.png,Building,graduated_high_school,NA,NA,English,female,NA,buildings,NA,2,6,NA,This is a,NA,These are both,Skyscraper,NA,NA,warmup2,NA,NA
2715,NA,Strip Mall,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),NA,NA,37,warmup/skyscraper2.png,stripmall,NA,This is a,No,2,buildings,Margaret,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,Interesting Survey I hope I did it right!,warmup/stripmall2.png,Building,graduated_high_school,NA,NA,English,female,NA,buildings,NA,2,7,NA,This is a,NA,These are both,Skyscraper,NA,NA,warmup2,NA,NA
2715,NA,StripMall,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),NA,NA,37,warmup/skyscraper2.png,stripmall,NA,This is a,No,2,buildings,Margaret,NA,skyscraper,yes,Please label the pictures below.,NA,NA,NA,NA,32,NA,Interesting Survey I hope I did it right!,warmup/stripmall2.png,Building,graduated_high_school,NA,NA,English,female,NA,buildings,NA,2,8,NA,This is a,NA,These are both,Skyscraper,NA,NA,warmup2,NA,NA
2715,What do you think your friend is saying it is big relative to?,NA,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),images/skyscraper-landmark.png,images/buildings-parade-basic.png,37,NA,NA,critical,NA,No,2,buildings,Margaret,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,landmark,skyscraper,32,Building,Interesting Survey I hope I did it right!,NA,NA,graduated_high_school,big,NA,English,female,13976,NA,You visit your friend who lives in another city. You take a walk and you see the following:,1,NA,It is big relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text2,big,Your friend says: <br/><b>That big skyscraper is a landmark.</b>
2715,What do you think your friend is saying it is small relative to?,NA,Wed Dec 23 2020 20:37:09 GMT-0500 (EST),images/dandelion.png,images/flower-parade-basic.png,37,NA,NA,critical,NA,No,2,flowers,Margaret,NA,NA,yes,Your friend goes ahead of you. You see your friend in the distance:,NA,subj,gift,dandelion,32,Flowers,Interesting Survey I hope I did it right!,NA,NA,graduated_high_school,small,NA,English,female,17728,NA,You and your friend are at a garden store and you see the following:,2,NA,It is small relative to other,NA,NA,NA,NA,NA,congruent,custom_main_text2,small,Your friend says: <br/><b>That small dandelion is a gift.</b>
2714,NA,Sunflower,Wed Dec 23 2020 15:35:20 GMT-1000 (HST),NA,NA,37,warmup/dandelion2.png,sunflower,NA,This is a,None,1,flowers,barbara,NA,dandelion,yes,Please label the pictures below.,NA,NA,NA,NA,18,NA,NA,warmup/sunflower2.png,Flowers,graduated_high_school,NA,NA,"English, Japanese",male,NA,flowers,NA,1,1,NA,This is a,NA,These are both,Dandelion,NA,NA,warmup1,NA,NA
2714,NA,Doberman,Wed Dec 23 2020 15:35:20 GMT-1000 (HST),NA,NA,37,warmup/chihuahua2.png,doberman,NA,This is a,None,1,dogs1,barbara,NA,chihuahua,yes,Please label the pictures below.,NA,NA,NA,NA,18,NA,NA,warmup/doberman2.png,Dogs,graduated_high_school,NA,NA,"English, Japanese",male,NA,dogs,NA,2,1,NA,This is a,NA,These are both,Chihuahua,NA,NA,warmup1,NA,NA
2714,<i>What do you think Speaker A meant? </i>,NA,Wed Dec 23 2020 15:35:20 GMT-1000 (HST),NA,NA,37,NA,NA,NA,NA,None,1,NA,barbara,1,NA,yes,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",NA,NA,NA,18,Buildings,NA,NA,NA,graduated_high_school,NA,comp_class_warmup,"English, Japanese",male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br />,1,1,The Empire State Building is tall relative to other,NA,NA,NA,NA,"buildings, skyscrapers, houses, constructions (choose one)",NA,comp_class_warmup,NA,NA
